arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,82,-1.0,5,47613,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056489.0,-1.0,-1.0,65263,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,83,-1.0,5,47613,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056489.0,-1.0,-1.0,65263,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,84,-1.0,5,22517,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056491.0,-1.0,-1.0,65463,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,85,-1.0,5,22517,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056491.0,-1.0,-1.0,65463,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,86,-1.0,5,34904,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056500.0,-1.0,-1.0,65275,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,87,-1.0,5,47614,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056500.0,-1.0,-1.0,65261,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,88,-1.0,5,34904,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056500.0,-1.0,-1.0,65275,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,89,-1.0,5,47614,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056500.0,-1.0,-1.0,65261,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,90,-1.0,5,17479,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056500.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,91,-1.0,5,17479,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056500.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,92,-1.0,5,17081,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056503.0,-1.0,-1.0,65461,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,93,-1.0,5,17081,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056503.0,-1.0,-1.0,65461,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,94,-1.0,5,22518,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056504.0,-1.0,-1.0,65461,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,95,-1.0,5,22518,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056504.0,-1.0,-1.0,65461,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,96,-1.0,5,34887,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056512.0,-1.0,-1.0,65291,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,97,-1.0,5,34887,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056512.0,-1.0,-1.0,65291,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,98,-1.0,5,59908,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,22633,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,99,-1.0,5,59908,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,22633,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,100,-1.0,5,59907,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,22633,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,101,-1.0,5,59907,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,22633,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,102,-1.0,5,35113,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,103,-1.0,5,35113,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,104,-1.0,5,17527,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,105,-1.0,5,17527,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,106,-1.0,5,17526,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,107,-1.0,5,17526,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,108,-1.0,5,35112,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,109,-1.0,5,35112,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,110,-1.0,5,17525,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056518.0,-1.0,-1.0,65012,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,111,-1.0,5,46436,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1656060127.0,7.0,-1.0,65072,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,112,-1.0,5,46436,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1656060127.0,7.0,-1.0,65072,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,113,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,50010,65495.0,-1.0,-1.0,1656060127.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,114,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,50010,65495.0,-1.0,-1.0,1656060127.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,115,-1.0,5,46443,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060127.0,-1.0,-1.0,65064,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,116,-1.0,5,46443,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060127.0,-1.0,-1.0,65064,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,117,-1.0,5,46297,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060129.0,-1.0,-1.0,65209,50010,-1.0
