arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,96,-1.0,5,20609,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658860046.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,97,-1.0,5,20609,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658860046.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,98,-1.0,5,57624,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860117.0,-1.0,-1.0,3518,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,99,-1.0,5,57624,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860117.0,-1.0,-1.0,3518,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,100,-1.0,5,32860,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860117.0,-1.0,-1.0,65064,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,101,-1.0,5,32860,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860117.0,-1.0,-1.0,65064,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,102,-1.0,5,32592,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860133.0,-1.0,-1.0,65331,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,103,-1.0,5,32592,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860133.0,-1.0,-1.0,65331,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,104,-1.0,5,61612,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860133.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,105,-1.0,5,61612,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860133.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,106,-1.0,5,55953,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860135.0,-1.0,-1.0,5187,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,107,-1.0,5,55953,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860135.0,-1.0,-1.0,5187,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,108,-1.0,5,32573,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860159.0,-1.0,-1.0,65349,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,109,-1.0,5,32573,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860159.0,-1.0,-1.0,65349,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,110,-1.0,5,60871,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860164.0,-1.0,-1.0,268,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,111,-1.0,5,60871,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860164.0,-1.0,-1.0,268,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,112,-1.0,5,32573,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860182.0,-1.0,-1.0,65348,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,113,-1.0,5,32573,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860182.0,-1.0,-1.0,65348,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,114,-1.0,5,52609,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860185.0,-1.0,-1.0,8529,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,115,-1.0,5,52609,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860185.0,-1.0,-1.0,8529,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,116,-1.0,5,52608,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860185.0,-1.0,-1.0,8529,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,117,-1.0,5,52608,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860185.0,-1.0,-1.0,8529,8080,-1.0
